Temperature (K),Bridge 2 Resistivity (Ohm)
349.7303009,60.76948624
349.9844055,60.86090164
350.0789032,60.72004166
350.3298035,60.8120282
350.4093475,60.67222748
350.6792908,60.76454865
350.7665558,60.6193718
351.0081024,60.71727524
351.1274414,60.56780762
351.3504639,60.66905655
351.4598999,60.5224823
351.6917419,60.61781693
351.7882996,60.47591293
352.0709534,60.56740387
352.1567993,60.42595123
352.3847961,60.52100647
352.4995117,60.37790634
352.728363,60.47288528
352.846756,60.3296405
353.0919495,60.42042297
353.2165527,60.27736526
353.4307404,60.37236359
353.5531921,60.23115311
353.7630463,60.3280069
353.884491,60.18262009
354.1028595,60.28003784
354.2320557,60.13514877
354.4750519,60.2287355
354.5830994,60.08618118
354.8002014,60.18051346
354.9201508,60.03946075
355.1499023,60.13258789
355.2740631,59.992155
355.4933472,60.08445358
355.6000977,59.94727936
355.8518982,60.0355722
355.9430084,59.89696259
356.1748962,59.99045334
356.2970428,59.84806671
356.5266113,59.94252594
356.6372986,59.80115906
356.8756409,59.89457504
356.9935913,59.75547852
357.1893463,59.85028198
357.3263397,59.70873062
357.5623016,59.79910614
357.6920013,59.66072968
357.9031525,59.75197342
358.0378571,59.61244476
358.2606506,59.70349075
358.3787079,59.5685025
358.6155396,59.65662201
358.7297974,59.5197049
358.9675903,59.60833099
359.098938,59.47048477
359.2980499,59.56341187
359.4387512,59.42298492
359.6220551,59.51989166
359.7834625,59.37730118
359.9838867,59.47115356
360.1269989,59.33064285
360.3425446,59.42262741
360.4806519,59.28297699
360.6743011,59.37765549
360.8182526,59.23848923
361.0618439,59.32420364
361.1333008,59.19572998
361.4178009,59.27493469
361.5056,59.14638016
361.7322388,59.233367
361.8445587,59.10335114
362.0893555,59.19063354
362.1725006,59.06139496
362.4147034,59.14797165
362.5388489,59.01330307
362.7875519,59.10040512
362.8665466,58.96905151
363.1322937,59.05209885
363.2136993,58.9232193
363.4757996,59.00474411
363.5482941,58.87842361
363.8161011,58.96080765
363.9018402,58.83223648
364.2030945,58.90979996
364.2248383,58.79171677
364.5398102,58.86453156
364.5547943,58.74830032
364.8961029,58.70503174
364.91185,58.81583267
365.241745,58.65933487
365.2541962,58.77044968
365.5709991,58.72944168
365.6157532,58.61087479
365.8984985,58.68693756
365.9677887,58.56458496
366.2608948,58.64015121
366.3088531,58.51908905
366.6189575,58.59403717
366.6531525,58.475327
366.9637451,58.55078781
367.02771,58.42751648
367.2866516,58.50924805
367.3955078,58.38169388
367.5947571,58.47047913
367.7055359,58.34196442
367.9075012,58.42989853
368.0669556,58.29653961
368.2616577,58.38441284
368.4109497,58.25083328
368.6118011,58.33771332
368.7511902,58.20896454
368.9295502,58.29659241
369.0801086,58.16807037
369.2850494,58.25329239
369.4465027,58.12300034
369.6361542,58.20787582
369.8049927,58.07845474
369.9738617,58.16620529
370.1395569,58.0365712
370.3004608,58.12638
370.5050964,57.98997421
370.6282501,58.08481384
370.8362885,57.94853455
370.9492493,58.04484818
371.1758118,57.90676407
371.2663574,58.00438751
371.5479889,57.86190384
371.6056519,57.96056076
371.8967438,57.8190625
371.959198,57.91667053
372.2108459,57.78070999
372.3037567,57.87136841
372.5443573,57.73925171
372.6413422,57.82884918
372.908844,57.6952681
372.9827423,57.78625076
373.2474365,57.6525354
373.3559418,57.74130051
373.589447,57.60762177
373.6869965,57.70054474
373.9275513,57.56531113
374.037796,57.6565332
374.2982025,57.52064484
374.4013519,57.61329498
374.6217041,57.48504532
374.7384949,57.57136612
374.9191437,57.44846481
375.0860596,57.52786469
375.275589,57.40758789
375.4320984,57.48270584
375.6100464,57.3654837
375.7579498,57.4413736
375.9925995,57.31989426
376.1028442,57.4011705
376.3040009,57.28023453
376.4345398,57.36150101
376.6576538,57.23642075
376.7890472,57.31906311
377.0080566,57.19431274
377.1383057,57.27502502
377.3530579,57.15258133
377.4754944,57.23163834
377.6797485,57.11388275
377.8213501,57.18992569
378.0070038,57.07363907
378.1475525,57.14885925
378.3656921,57.03037613
378.4901581,57.10711685
378.7134399,56.98777512
378.835144,57.06344055
379.0589905,56.94680847
379.194397,57.0212532
379.415802,56.90272812
379.4978943,56.98315826
379.7485504,56.86103485
379.8330078,56.94494186
380.078949,56.82091446
380.1725006,56.90279938
380.4061432,56.78048004
380.5106049,56.86067276
380.7397003,56.74120621
380.8716888,56.81491943
381.0638428,56.70153595
381.1995544,56.77516632
381.411499,56.66005249
381.5489502,56.73009964
381.7674561,56.61778351
381.918396,56.68730988
382.1163025,56.57577682
382.2553558,56.64506943
382.459259,56.53453537
382.5975952,56.60465103
382.8162537,56.49149002
382.947998,56.56519699
383.1616974,56.45078308
383.274353,56.5245813
383.5085602,56.4111998
383.6286469,56.48445038
383.8522034,56.37285645
383.9600067,56.44484573
384.1932068,56.33459595
384.3073425,56.40412247
384.5290985,56.29567917
384.6256561,56.36866287
384.908493,56.25145264
384.9481506,56.33218781
385.238739,56.21295517
385.3011475,56.29290451
385.5715485,56.17367813
385.6546478,56.25266235
385.9313507,56.13126953
385.9979095,56.21224915
386.2756042,56.09141205
386.3333588,56.17258789
386.6158447,56.05330948
386.6872101,56.12865921
386.9445496,56.01387085
387.0184021,56.08944214
387.2919464,55.97506439
387.3799438,56.05021545
387.6465454,55.93507843
387.7068481,56.01367142
387.974411,55.89797379
388.0508423,55.97361877
388.3150024,55.86052246
388.4031525,55.93285568
388.6531067,55.8215596
388.7331543,55.89444
389.0075989,55.78164932
389.1225586,55.8530014
389.3556061,55.74068176
389.4637909,55.81328949
389.7233429,55.70269012
389.8211975,55.77203064
390.0327454,55.66982941
390.1636963,55.73496552
390.3863068,55.63340775
390.506897,55.69596329
390.7223053,55.5949649
390.8448029,55.65908157
391.0802612,55.55537109
391.1758881,55.62247742
391.41745,55.51666168
391.5101013,55.58479996
391.7612915,55.48130569
391.871994,55.5448056
392.1282043,55.44218903
392.1955872,55.50740158
392.4485016,55.40778564
392.562149,55.46786377
392.7979584,55.37014587
392.91716,55.42805328
393.163559,55.33126022
393.2555389,55.39009293
393.5024872,55.29531921
393.6105042,55.35266388
393.8672028,55.25789154
393.9572906,55.31402893
394.1891479,55.22698853
394.3117065,55.27477219
394.4820099,55.19593719
394.6669464,55.23506042
394.7719879,55.16143784
394.9985046,55.19883209
395.11409,55.11948547
395.3516998,55.15977859
395.4541931,55.08014252
395.6788483,55.12275253
395.8020477,55.04271866
396.0070953,55.08844666
396.1099548,55.00715088
396.374054,55.04844803
396.4121094,54.96727463
396.7166901,55.01043381
396.8228455,54.91994202
397.0435486,54.97251572
397.2563477,54.87499908
397.3784027,54.93781326
397.6231384,54.83809097
397.7230072,54.90019699
397.9584961,54.80237381
398.0529022,54.86289093
398.2944946,54.76663376
398.3876953,54.8272731
398.6251526,54.73469604
398.7176514,54.7910463
398.9332581,54.70008026
399.0607452,54.75589157
399.3054047,54.65684875
399.4225464,54.71811279
399.7794495,54.68113831
399.7928467,54.62181717
400.0285034,54.61612244
400.0800476,54.64521103
